transaction_id,timestamp,transaction_type,amount,day_of_week,source
U114508,2024-06-08 10:16:06,P2M,3767.0,Saturday,upi
U116645,2024-06-08 10:16:39,P2P,653.0,Saturday,upi
U34920,2024-06-08 10:19:41,P2M,35.0,Saturday,upi
U92788,2024-06-08 10:20:20,P2M,1981.0,Saturday,upi
U70139,2024-06-08 10:21:38,P2P,602.0,Saturday,upi
U145891,2024-06-08 10:23:28,Bill Payment,142.0,Saturday,upi
U13927,2024-06-08 10:27:32,P2M,145.0,Saturday,upi
U185801,2024-06-08 10:27:51,P2M,2156.0,Saturday,upi
U82852,2024-06-08 10:28:42,P2P,239.0,Saturday,upi
U213144,2024-06-08 10:29:08,Bill Payment,2016.0,Saturday,upi
U223729,2024-06-08 10:31:36,P2M,326.0,Saturday,upi
U139541,2024-06-08 10:34:14,P2M,1934.0,Saturday,upi
U85357,2024-06-08 10:35:30,Bill Payment,503.0,Saturday,upi
U164929,2024-06-08 10:37:10,P2P,317.0,Saturday,upi
U122617,2024-06-08 10:38:11,Bill Payment,463.0,Saturday,upi
U122493,2024-06-08 10:39:43,P2P,192.0,Saturday,upi
U148563,2024-06-08 10:43:26,P2M,677.0,Saturday,upi
U149130,2024-06-08 10:43:55,P2M,1280.0,Saturday,upi
U97299,2024-06-08 10:45:25,P2M,2487.0,Saturday,upi
U108344,2024-06-08 10:47:28,P2M,52.0,Saturday,upi
U189244,2024-06-08 10:47:59,P2M,2895.0,Saturday,upi
U176944,2024-06-08 10:48:11,P2P,4173.0,Saturday,upi
U187389,2024-06-08 10:48:56,P2P,955.0,Saturday,upi
U17972,2024-06-08 10:49:35,P2P,325.0,Saturday,upi
U42828,2024-06-08 10:51:11,P2M,602.0,Saturday,upi
U145176,2024-06-08 10:52:04,P2M,514.0,Saturday,upi
U135811,2024-06-08 10:53:30,P2P,1004.0,Saturday,upi
U20160,2024-06-08 10:54:22,P2M,270.0,Saturday,upi
W3993,2024-06-08 11:01:00,P2M,2990.55,Saturday,wallet
U117886,2024-06-08 11:03:28,P2P,465.0,Saturday,upi
U245423,2024-06-08 11:05:23,P2P,3802.0,Saturday,upi
U215829,2024-06-08 11:06:02,P2M,1676.0,Saturday,upi
U122860,2024-06-08 11:06:42,P2M,82.0,Saturday,upi
U239043,2024-06-08 11:06:46,P2M,631.0,Saturday,upi
U211347,2024-06-08 11:09:34,P2M,1537.0,Saturday,upi
U68282,2024-06-08 11:09:41,P2M,138.0,Saturday,upi
U130855,2024-06-08 11:09:56,P2P,720.0,Saturday,upi
U150395,2024-06-08 11:12:16,Bill Payment,1662.0,Saturday,upi
U73566,2024-06-08 11:12:17,P2P,156.0,Saturday,upi
U5641,2024-06-08 11:13:32,P2P,240.0,Saturday,upi
U76841,2024-06-08 11:15:04,P2P,1059.0,Saturday,upi
U102545,2024-06-08 11:15:09,Bill Payment,1091.0,Saturday,upi
U205999,2024-06-08 11:16:02,Bill Payment,662.0,Saturday,upi
U29875,2024-06-08 11:17:19,P2P,2373.0,Saturday,upi
U49615,2024-06-08 11:22:02,P2M,292.0,Saturday,upi
U103760,2024-06-08 11:23:28,P2M,459.0,Saturday,upi
U212467,2024-06-08 11:26:26,P2M,234.0,Saturday,upi
U232982,2024-06-08 11:27:52,P2P,542.0,Saturday,upi
U232794,2024-06-08 11:28:48,P2M,735.0,Saturday,upi
U162261,2024-06-08 11:29:47,P2P,3757.0,Saturday,upi
U153280,2024-06-08 11:30:12,P2P,445.0,Saturday,upi
U221300,2024-06-08 11:35:34,P2M,372.0,Saturday,upi
U159683,2024-06-08 11:36:12,Recharge,360.0,Saturday,upi
U223866,2024-06-08 11:36:15,P2P,250.0,Saturday,upi
U101775,2024-06-08 11:38:09,P2M,235.0,Saturday,upi
U185269,2024-06-08 11:39:48,P2P,67.0,Saturday,upi
U122859,2024-06-08 11:44:13,P2P,2505.0,Saturday,upi
U146131,2024-06-08 11:48:41,P2P,1128.0,Saturday,upi
U26956,2024-06-08 11:49:37,Bill Payment,299.0,Saturday,upi
U246618,2024-06-08 11:49:48,P2P,2965.0,Saturday,upi
U59366,2024-06-08 11:49:55,Bill Payment,293.0,Saturday,upi
U117283,2024-06-08 11:50:10,Bill Payment,481.0,Saturday,upi
U185622,2024-06-08 11:51:40,P2M,3044.0,Saturday,upi
U92792,2024-06-08 11:54:38,P2M,643.0,Saturday,upi
U189393,2024-06-08 11:54:40,P2P,2566.0,Saturday,upi
U31590,2024-06-08 11:56:52,Recharge,87.0,Saturday,upi
U107029,2024-06-08 11:56:56,P2P,301.0,Saturday,upi
U189912,2024-06-08 11:57:50,Bill Payment,204.0,Saturday,upi
U62031,2024-06-08 11:58:21,P2M,227.0,Saturday,upi
U155779,2024-06-08 11:59:35,P2M,3845.0,Saturday,upi
U129659,2024-06-08 12:00:10,P2P,667.0,Saturday,upi
U196679,2024-06-08 12:00:43,P2P,98.0,Saturday,upi
U129257,2024-06-08 12:00:54,Bill Payment,237.0,Saturday,upi
U75290,2024-06-08 12:01:36,P2P,215.0,Saturday,upi
U207550,2024-06-08 12:04:37,P2P,775.0,Saturday,upi
U164514,2024-06-08 12:08:42,P2P,1629.0,Saturday,upi
U152042,2024-06-08 12:11:13,P2P,686.0,Saturday,upi
U247702,2024-06-08 12:11:26,P2P,1344.0,Saturday,upi
U122283,2024-06-08 12:12:30,Bill Payment,1541.0,Saturday,upi
U61396,2024-06-08 12:13:12,P2P,604.0,Saturday,upi
U249770,2024-06-08 12:13:14,P2M,364.0,Saturday,upi
U84090,2024-06-08 12:13:16,Bill Payment,53.0,Saturday,upi
U14602,2024-06-08 12:13:53,P2M,203.0,Saturday,upi
U220704,2024-06-08 12:13:55,P2P,679.0,Saturday,upi
U126772,2024-06-08 12:14:22,Bill Payment,452.0,Saturday,upi
U205820,2024-06-08 12:15:50,Recharge,2063.0,Saturday,upi
U214347,2024-06-08 12:16:40,P2M,1455.0,Saturday,upi
U41990,2024-06-08 12:18:27,P2M,176.0,Saturday,upi
U129055,2024-06-08 12:22:57,P2M,117.0,Saturday,upi
U7637,2024-06-08 12:23:31,P2M,1199.0,Saturday,upi
U87921,2024-06-08 12:24:45,P2P,202.0,Saturday,upi
U164357,2024-06-08 12:27:25,P2P,2037.0,Saturday,upi
U121602,2024-06-08 12:27:46,P2M,498.0,Saturday,upi
U141385,2024-06-08 12:29:08,P2M,125.0,Saturday,upi
U231155,2024-06-08 12:29:42,P2M,210.0,Saturday,upi
U98367,2024-06-08 12:30:46,P2M,1582.0,Saturday,upi
U142862,2024-06-08 12:32:20,P2P,2488.0,Saturday,upi
U160764,2024-06-08 12:34:38,P2P,498.0,Saturday,upi
U232055,2024-06-08 12:35:25,P2P,58.0,Saturday,upi
U57097,2024-06-08 12:35:51,P2M,1644.0,Saturday,upi
U184460,2024-06-08 12:36:02,P2M,725.0,Saturday,upi
U37932,2024-06-08 12:36:48,Bill Payment,403.0,Saturday,upi
U188103,2024-06-08 12:39:12,P2M,718.0,Saturday,upi
U28427,2024-06-08 12:39:28,P2P,634.0,Saturday,upi
U238982,2024-06-08 12:40:04,P2M,368.0,Saturday,upi
U80366,2024-06-08 12:42:07,P2M,89.0,Saturday,upi
U11420,2024-06-08 12:42:18,Bill Payment,4581.0,Saturday,upi
U52898,2024-06-08 12:42:20,P2M,940.0,Saturday,upi
W3994,2024-06-08 12:44:00,P2M,3730.39,Saturday,wallet
U137063,2024-06-08 12:46:55,Recharge,218.0,Saturday,upi
U200680,2024-06-08 12:46:57,P2P,476.0,Saturday,upi
U39762,2024-06-08 12:48:37,P2M,1787.0,Saturday,upi
U219724,2024-06-08 12:49:03,P2M,520.0,Saturday,upi
U18002,2024-06-08 12:50:57,P2P,149.0,Saturday,upi
U220514,2024-06-08 12:52:00,P2P,1881.0,Saturday,upi
U14105,2024-06-08 12:52:58,Recharge,3257.0,Saturday,upi
U117091,2024-06-08 12:53:37,P2P,265.0,Saturday,upi
U233461,2024-06-08 12:54:32,P2P,1785.0,Saturday,upi
U199026,2024-06-08 12:56:52,P2P,1923.0,Saturday,upi
U222138,2024-06-08 12:58:39,Bill Payment,2931.0,Saturday,upi
U28699,2024-06-08 12:59:23,Bill Payment,1641.0,Saturday,upi
U72720,2024-06-08 12:59:35,Bill Payment,103.0,Saturday,upi
U213595,2024-06-08 13:01:08,P2P,211.0,Saturday,upi
U166957,2024-06-08 13:01:49,P2M,932.0,Saturday,upi
U244250,2024-06-08 13:01:58,P2P,350.0,Saturday,upi
U149669,2024-06-08 13:02:05,P2M,2069.0,Saturday,upi
U53884,2024-06-08 13:02:37,Bill Payment,772.0,Saturday,upi
U130984,2024-06-08 13:04:24,P2M,1337.0,Saturday,upi
U199289,2024-06-08 13:04:59,P2M,695.0,Saturday,upi
U156312,2024-06-08 13:10:02,P2P,648.0,Saturday,upi
U39378,2024-06-08 13:12:17,Bill Payment,410.0,Saturday,upi
U208784,2024-06-08 13:15:30,P2P,918.0,Saturday,upi
U28489,2024-06-08 13:15:57,P2P,752.0,Saturday,upi
U61695,2024-06-08 13:16:48,P2P,2051.0,Saturday,upi
U60201,2024-06-08 13:17:12,P2P,143.0,Saturday,upi
U219582,2024-06-08 13:17:43,P2M,837.0,Saturday,upi
U32718,2024-06-08 13:17:59,P2P,1755.0,Saturday,upi
U39012,2024-06-08 13:18:21,P2P,681.0,Saturday,upi
U248339,2024-06-08 13:19:28,Bill Payment,470.0,Saturday,upi
U82923,2024-06-08 13:19:37,P2M,993.0,Saturday,upi
U171151,2024-06-08 13:22:08,P2M,224.0,Saturday,upi
U185162,2024-06-08 13:24:07,P2M,801.0,Saturday,upi
U8442,2024-06-08 13:28:40,Bill Payment,4390.0,Saturday,upi
U140100,2024-06-08 13:30:55,P2P,1129.0,Saturday,upi
U91370,2024-06-08 13:31:03,P2M,3206.0,Saturday,upi
U35080,2024-06-08 13:31:54,P2P,164.0,Saturday,upi
U145993,2024-06-08 13:33:12,P2P,345.0,Saturday,upi
U239132,2024-06-08 13:33:44,P2M,2190.0,Saturday,upi
U195734,2024-06-08 13:34:52,P2M,354.0,Saturday,upi
U234087,2024-06-08 13:35:04,P2M,241.0,Saturday,upi
U137179,2024-06-08 13:37:12,P2P,1269.0,Saturday,upi
U171888,2024-06-08 13:40:59,P2M,135.0,Saturday,upi
U30078,2024-06-08 13:42:20,Bill Payment,202.0,Saturday,upi
U87792,2024-06-08 13:42:40,P2M,598.0,Saturday,upi
U178010,2024-06-08 13:44:12,Bill Payment,3851.0,Saturday,upi
U99541,2024-06-08 13:45:42,Bill Payment,182.0,Saturday,upi
U87800,2024-06-08 13:47:50,P2M,818.0,Saturday,upi
U14468,2024-06-08 13:48:20,Recharge,782.0,Saturday,upi
U16129,2024-06-08 13:51:24,P2P,203.0,Saturday,upi
U139320,2024-06-08 13:51:34,P2P,135.0,Saturday,upi
U134217,2024-06-08 13:52:48,P2P,328.0,Saturday,upi
U35050,2024-06-08 13:54:16,Bill Payment,1527.0,Saturday,upi
U35157,2024-06-08 13:55:04,P2M,159.0,Saturday,upi
U120062,2024-06-08 13:56:27,Bill Payment,772.0,Saturday,upi
U117005,2024-06-08 13:57:56,Bill Payment,318.0,Saturday,upi
U126469,2024-06-08 13:58:16,P2M,693.0,Saturday,upi
U137568,2024-06-08 13:58:41,P2M,263.0,Saturday,upi
U139773,2024-06-08 13:59:37,P2M,284.0,Saturday,upi
U219752,2024-06-08 14:00:42,P2P,408.0,Saturday,upi
U164462,2024-06-08 14:03:21,P2P,94.0,Saturday,upi
U206931,2024-06-08 14:05:33,P2P,488.0,Saturday,upi
U94152,2024-06-08 14:06:28,P2P,87.0,Saturday,upi
U95903,2024-06-08 14:09:27,P2P,3594.0,Saturday,upi
U244321,2024-06-08 14:09:38,Bill Payment,144.0,Saturday,upi
U7000,2024-06-08 14:17:09,P2P,2609.0,Saturday,upi
U21671,2024-06-08 14:22:15,Bill Payment,1781.0,Saturday,upi
U12391,2024-06-08 14:23:35,P2P,332.0,Saturday,upi
U218334,2024-06-08 14:27:25,P2P,549.0,Saturday,upi
U139922,2024-06-08 14:30:13,P2M,581.0,Saturday,upi
U140259,2024-06-08 14:30:52,Bill Payment,78.0,Saturday,upi
U77776,2024-06-08 14:33:17,P2P,82.0,Saturday,upi
U160145,2024-06-08 14:35:05,P2P,366.0,Saturday,upi
U169001,2024-06-08 14:35:32,P2P,341.0,Saturday,upi
U82254,2024-06-08 14:42:44,P2M,2566.0,Saturday,upi
U170172,2024-06-08 14:49:20,P2P,231.0,Saturday,upi
U85431,2024-06-08 14:50:01,P2P,4141.0,Saturday,upi
U248847,2024-06-08 14:51:44,P2M,602.0,Saturday,upi
U178190,2024-06-08 14:54:43,P2P,457.0,Saturday,upi
U239577,2024-06-08 14:56:12,Bill Payment,1701.0,Saturday,upi
U65029,2024-06-08 14:56:33,P2M,236.0,Saturday,upi
U112421,2024-06-08 14:57:40,P2P,2128.0,Saturday,upi
U218226,2024-06-08 14:59:33,P2P,629.0,Saturday,upi
U231161,2024-06-08 14:59:50,P2P,495.0,Saturday,upi
U161046,2024-06-08 15:02:27,P2M,163.0,Saturday,upi
U247467,2024-06-08 15:03:54,P2M,1127.0,Saturday,upi
U90977,2024-06-08 15:04:23,P2P,976.0,Saturday,upi
U46576,2024-06-08 15:10:31,P2P,209.0,Saturday,upi
U243954,2024-06-08 15:12:23,P2M,2151.0,Saturday,upi
U76654,2024-06-08 15:14:11,Bill Payment,65.0,Saturday,upi
U129066,2024-06-08 15:16:32,Bill Payment,154.0,Saturday,upi
U125230,2024-06-08 15:16:38,P2M,215.0,Saturday,upi
U97867,2024-06-08 15:21:37,P2P,289.0,Saturday,upi
U178132,2024-06-08 15:22:27,P2P,647.0,Saturday,upi
U130854,2024-06-08 15:22:40,P2P,247.0,Saturday,upi
U103745,2024-06-08 15:23:42,Recharge,1034.0,Saturday,upi
U128724,2024-06-08 15:25:23,P2P,446.0,Saturday,upi
U55462,2024-06-08 15:25:27,P2P,92.0,Saturday,upi
U233915,2024-06-08 15:25:57,Bill Payment,663.0,Saturday,upi
U245535,2024-06-08 15:26:44,P2P,2118.0,Saturday,upi
U176368,2024-06-08 15:27:08,P2M,1576.0,Saturday,upi
U64953,2024-06-08 15:29:12,P2P,345.0,Saturday,upi
U53139,2024-06-08 15:30:44,P2M,2672.0,Saturday,upi
U35700,2024-06-08 15:31:18,P2M,313.0,Saturday,upi
U120985,2024-06-08 15:32:39,P2P,82.0,Saturday,upi
U193404,2024-06-08 15:33:31,P2M,863.0,Saturday,upi
U38023,2024-06-08 15:34:05,Bill Payment,1442.0,Saturday,upi
U228101,2024-06-08 15:34:09,P2P,200.0,Saturday,upi
U104103,2024-06-08 15:34:23,P2P,525.0,Saturday,upi
U172840,2024-06-08 15:36:11,Recharge,679.0,Saturday,upi
U35452,2024-06-08 15:36:27,P2P,228.0,Saturday,upi
U68792,2024-06-08 15:37:13,P2M,3397.0,Saturday,upi
U20422,2024-06-08 15:38:31,P2M,1435.0,Saturday,upi
U249032,2024-06-08 15:40:09,P2P,214.0,Saturday,upi
U119356,2024-06-08 15:41:43,Recharge,411.0,Saturday,upi
U249185,2024-06-08 15:43:31,P2M,272.0,Saturday,upi
U198347,2024-06-08 15:44:17,P2P,352.0,Saturday,upi
U187646,2024-06-08 15:45:10,Bill Payment,1369.0,Saturday,upi
U189764,2024-06-08 15:46:15,P2P,3080.0,Saturday,upi
U234472,2024-06-08 15:46:17,P2P,1444.0,Saturday,upi
U231093,2024-06-08 15:47:22,P2M,685.0,Saturday,upi
U25619,2024-06-08 15:48:49,P2M,1046.0,Saturday,upi
U137837,2024-06-08 15:49:31,P2M,248.0,Saturday,upi
U170363,2024-06-08 15:50:23,P2P,2187.0,Saturday,upi
U111935,2024-06-08 15:50:41,P2M,571.0,Saturday,upi
U192120,2024-06-08 15:53:59,Bill Payment,726.0,Saturday,upi
U153732,2024-06-08 15:56:36,P2M,425.0,Saturday,upi
U110861,2024-06-08 15:57:13,P2M,3880.0,Saturday,upi
U50275,2024-06-08 16:00:14,P2M,1364.0,Saturday,upi
U152636,2024-06-08 16:01:20,P2P,938.0,Saturday,upi
U157698,2024-06-08 16:01:50,P2M,1928.0,Saturday,upi
U83828,2024-06-08 16:02:23,P2P,1194.0,Saturday,upi
U168578,2024-06-08 16:04:37,P2P,190.0,Saturday,upi
U209692,2024-06-08 16:05:56,P2M,324.0,Saturday,upi
U112089,2024-06-08 16:06:28,P2P,1479.0,Saturday,upi
U15775,2024-06-08 16:08:15,P2P,16.0,Saturday,upi
U983,2024-06-08 16:08:35,P2P,384.0,Saturday,upi
U7431,2024-06-08 16:11:06,P2P,222.0,Saturday,upi
U146508,2024-06-08 16:13:15,P2P,1038.0,Saturday,upi
U78704,2024-06-08 16:19:45,P2P,579.0,Saturday,upi
U236738,2024-06-08 16:20:34,P2P,3700.0,Saturday,upi
U190929,2024-06-08 16:21:05,P2M,450.0,Saturday,upi
U236286,2024-06-08 16:23:10,P2M,327.0,Saturday,upi
U87810,2024-06-08 16:24:04,P2P,1730.0,Saturday,upi
U248175,2024-06-08 16:27:11,P2M,417.0,Saturday,upi
U110430,2024-06-08 16:29:21,P2M,625.0,Saturday,upi
U105688,2024-06-08 16:29:49,Recharge,30.0,Saturday,upi
U66346,2024-06-08 16:30:03,P2M,47.0,Saturday,upi
U60969,2024-06-08 16:31:01,P2P,799.0,Saturday,upi
U119370,2024-06-08 16:31:04,P2M,3186.0,Saturday,upi
U60366,2024-06-08 16:34:28,Bill Payment,358.0,Saturday,upi
U55157,2024-06-08 16:35:00,P2P,426.0,Saturday,upi
U241949,2024-06-08 16:35:07,P2M,472.0,Saturday,upi
U235059,2024-06-08 16:35:10,P2P,1332.0,Saturday,upi
U27778,2024-06-08 16:37:31,P2P,862.0,Saturday,upi
U126691,2024-06-08 16:39:24,P2P,1740.0,Saturday,upi
U96595,2024-06-08 16:42:50,P2P,500.0,Saturday,upi
U173157,2024-06-08 16:43:32,P2P,180.0,Saturday,upi
U139631,2024-06-08 16:44:19,P2M,815.0,Saturday,upi
U33675,2024-06-08 16:46:35,P2P,690.0,Saturday,upi
U51451,2024-06-08 16:48:21,P2P,211.0,Saturday,upi
U138843,2024-06-08 16:49:27,P2P,433.0,Saturday,upi
U149772,2024-06-08 16:50:29,P2M,1654.0,Saturday,upi
U106917,2024-06-08 16:51:19,P2P,2003.0,Saturday,upi
U168593,2024-06-08 16:53:57,Recharge,608.0,Saturday,upi
U224492,2024-06-08 16:55:07,Recharge,1012.0,Saturday,upi
U144753,2024-06-08 16:57:09,P2P,353.0,Saturday,upi
U217192,2024-06-08 16:59:31,Bill Payment,315.0,Saturday,upi
U216405,2024-06-08 17:01:21,P2M,114.0,Saturday,upi
U145601,2024-06-08 17:01:33,P2P,1519.0,Saturday,upi
U110512,2024-06-08 17:01:45,P2P,2702.0,Saturday,upi
U11861,2024-06-08 17:02:39,P2M,108.0,Saturday,upi
U98488,2024-06-08 17:02:51,P2M,607.0,Saturday,upi
U115209,2024-06-08 17:02:58,P2M,1141.0,Saturday,upi
U64724,2024-06-08 17:03:35,P2M,209.0,Saturday,upi
U52807,2024-06-08 17:03:51,Bill Payment,2062.0,Saturday,upi
U123571,2024-06-08 17:03:55,P2P,2510.0,Saturday,upi
U52562,2024-06-08 17:05:07,P2P,878.0,Saturday,upi
U239709,2024-06-08 17:06:49,P2P,1541.0,Saturday,upi
U230221,2024-06-08 17:08:04,Recharge,2851.0,Saturday,upi
U156751,2024-06-08 17:09:01,P2M,2048.0,Saturday,upi
U217617,2024-06-08 17:09:30,P2M,426.0,Saturday,upi
U92603,2024-06-08 17:10:28,P2M,153.0,Saturday,upi
U14810,2024-06-08 17:13:19,P2P,158.0,Saturday,upi
U211690,2024-06-08 17:13:22,P2P,1797.0,Saturday,upi
U70437,2024-06-08 17:15:53,Bill Payment,204.0,Saturday,upi
U152359,2024-06-08 17:18:16,P2P,2390.0,Saturday,upi
U233328,2024-06-08 17:19:50,P2P,153.0,Saturday,upi
U167497,2024-06-08 17:21:57,P2P,3951.0,Saturday,upi
U134277,2024-06-08 17:22:31,P2M,840.0,Saturday,upi
U201217,2024-06-08 17:24:08,P2P,721.0,Saturday,upi
U5982,2024-06-08 17:25:26,P2M,2521.0,Saturday,upi
U214187,2024-06-08 17:26:10,P2P,413.0,Saturday,upi
U239451,2024-06-08 17:29:34,P2M,115.0,Saturday,upi
U231294,2024-06-08 17:31:36,Bill Payment,772.0,Saturday,upi
U5860,2024-06-08 17:32:19,Bill Payment,487.0,Saturday,upi
U87716,2024-06-08 17:36:34,Bill Payment,235.0,Saturday,upi
U171496,2024-06-08 17:37:27,P2P,224.0,Saturday,upi
U31078,2024-06-08 17:38:11,Bill Payment,1139.0,Saturday,upi
U4892,2024-06-08 17:38:13,Recharge,593.0,Saturday,upi
U164672,2024-06-08 17:38:49,P2P,153.0,Saturday,upi
U212012,2024-06-08 17:40:38,P2M,1926.0,Saturday,upi
U11628,2024-06-08 17:40:41,P2M,1642.0,Saturday,upi
U124776,2024-06-08 17:44:55,P2P,327.0,Saturday,upi
U67991,2024-06-08 17:47:30,P2P,158.0,Saturday,upi
U209255,2024-06-08 17:47:55,P2M,4812.0,Saturday,upi
U42070,2024-06-08 17:49:38,P2M,286.0,Saturday,upi
U36927,2024-06-08 17:50:44,Bill Payment,3619.0,Saturday,upi
U196034,2024-06-08 17:52:31,P2M,470.0,Saturday,upi
U1266,2024-06-08 17:53:43,P2M,590.0,Saturday,upi
U137529,2024-06-08 17:54:28,P2M,122.0,Saturday,upi
U72049,2024-06-08 17:57:41,P2P,157.0,Saturday,upi
U177769,2024-06-08 17:58:10,Bill Payment,381.0,Saturday,upi
U209419,2024-06-08 18:00:13,P2M,557.0,Saturday,upi
U30358,2024-06-08 18:01:01,P2P,1679.0,Saturday,upi
U27065,2024-06-08 18:02:04,P2P,570.0,Saturday,upi
U141549,2024-06-08 18:02:56,P2P,281.0,Saturday,upi
U148702,2024-06-08 18:03:04,P2M,670.0,Saturday,upi
U159978,2024-06-08 18:03:09,P2P,103.0,Saturday,upi
U28551,2024-06-08 18:04:28,Recharge,767.0,Saturday,upi
U213305,2024-06-08 18:04:58,P2M,147.0,Saturday,upi
U42971,2024-06-08 18:05:05,Bill Payment,461.0,Saturday,upi
U29747,2024-06-08 18:05:18,P2P,229.0,Saturday,upi
U89142,2024-06-08 18:05:41,P2M,3278.0,Saturday,upi
U232847,2024-06-08 18:06:51,Bill Payment,4418.0,Saturday,upi
U191496,2024-06-08 18:09:25,P2P,2367.0,Saturday,upi
U11918,2024-06-08 18:10:39,P2M,866.0,Saturday,upi
U190082,2024-06-08 18:10:42,P2P,371.0,Saturday,upi
U65270,2024-06-08 18:13:38,P2P,798.0,Saturday,upi
U103991,2024-06-08 18:13:50,Bill Payment,865.0,Saturday,upi
U142172,2024-06-08 18:14:45,Recharge,470.0,Saturday,upi
U5814,2024-06-08 18:15:29,Recharge,26.0,Saturday,upi
U208207,2024-06-08 18:16:56,Bill Payment,436.0,Saturday,upi
U123827,2024-06-08 18:18:09,P2P,143.0,Saturday,upi
U107014,2024-06-08 18:19:04,P2M,3531.0,Saturday,upi
U60200,2024-06-08 18:19:08,P2M,684.0,Saturday,upi
U18422,2024-06-08 18:20:35,P2M,197.0,Saturday,upi
U20830,2024-06-08 18:22:28,P2P,1496.0,Saturday,upi
U40353,2024-06-08 18:23:04,P2P,125.0,Saturday,upi
U100106,2024-06-08 18:23:23,P2M,799.0,Saturday,upi
U2723,2024-06-08 18:23:46,P2P,480.0,Saturday,upi
U192504,2024-06-08 18:24:50,P2P,72.0,Saturday,upi
U243857,2024-06-08 18:25:00,P2P,739.0,Saturday,upi
U155159,2024-06-08 18:25:51,P2P,202.0,Saturday,upi
U38785,2024-06-08 18:25:58,Recharge,110.0,Saturday,upi
U238761,2024-06-08 18:26:09,P2P,564.0,Saturday,upi
U240623,2024-06-08 18:27:07,P2P,508.0,Saturday,upi
U132110,2024-06-08 18:29:35,P2P,325.0,Saturday,upi
U15430,2024-06-08 18:32:17,P2M,132.0,Saturday,upi
U167370,2024-06-08 18:32:46,Bill Payment,89.0,Saturday,upi
U116231,2024-06-08 18:35:22,P2M,329.0,Saturday,upi
U398,2024-06-08 18:35:59,P2M,479.0,Saturday,upi
U81271,2024-06-08 18:36:17,P2P,182.0,Saturday,upi
U49311,2024-06-08 18:36:32,P2M,98.0,Saturday,upi
U147835,2024-06-08 18:38:42,Bill Payment,968.0,Saturday,upi
U176548,2024-06-08 18:39:54,P2M,194.0,Saturday,upi
U147829,2024-06-08 18:39:54,P2M,1119.0,Saturday,upi
U199831,2024-06-08 18:40:25,P2M,628.0,Saturday,upi
U169752,2024-06-08 18:42:57,Recharge,615.0,Saturday,upi
U55295,2024-06-08 18:43:23,P2P,61.0,Saturday,upi
U128044,2024-06-08 18:45:12,Bill Payment,512.0,Saturday,upi
U246380,2024-06-08 18:45:32,P2P,390.0,Saturday,upi
U248088,2024-06-08 18:45:33,Bill Payment,1431.0,Saturday,upi
U237799,2024-06-08 18:47:15,P2P,1769.0,Saturday,upi
U97152,2024-06-08 18:48:32,P2M,1441.0,Saturday,upi
U202479,2024-06-08 18:53:17,P2M,134.0,Saturday,upi
U93322,2024-06-08 18:56:05,P2M,368.0,Saturday,upi
U48994,2024-06-08 18:56:16,Bill Payment,40.0,Saturday,upi
U27860,2024-06-08 19:01:31,P2M,522.0,Saturday,upi
U26268,2024-06-08 19:01:42,P2M,1020.0,Saturday,upi
U31689,2024-06-08 19:02:07,P2M,154.0,Saturday,upi
U106838,2024-06-08 19:05:03,Recharge,4309.0,Saturday,upi
U137948,2024-06-08 19:06:04,P2P,86.0,Saturday,upi
U234428,2024-06-08 19:06:19,P2M,438.0,Saturday,upi
U163183,2024-06-08 19:06:23,Recharge,2335.0,Saturday,upi
U195509,2024-06-08 19:07:32,P2M,190.0,Saturday,upi
U125454,2024-06-08 19:08:26,P2P,176.0,Saturday,upi
U98581,2024-06-08 19:08:33,P2M,293.0,Saturday,upi
U171023,2024-06-08 19:09:18,P2P,257.0,Saturday,upi
U226675,2024-06-08 19:09:26,P2P,250.0,Saturday,upi
U226638,2024-06-08 19:09:43,P2M,2195.0,Saturday,upi
U118354,2024-06-08 19:09:53,P2M,749.0,Saturday,upi
U2582,2024-06-08 19:11:38,P2M,1971.0,Saturday,upi
U118444,2024-06-08 19:12:19,Bill Payment,501.0,Saturday,upi
U29356,2024-06-08 19:13:00,P2P,2515.0,Saturday,upi
U18182,2024-06-08 19:13:07,Bill Payment,297.0,Saturday,upi
U44376,2024-06-08 19:14:12,Bill Payment,223.0,Saturday,upi
U185292,2024-06-08 19:14:12,P2P,1871.0,Saturday,upi
U39614,2024-06-08 19:15:00,P2M,1151.0,Saturday,upi
U151770,2024-06-08 19:17:29,Recharge,861.0,Saturday,upi
U200461,2024-06-08 19:18:22,P2P,689.0,Saturday,upi
U109087,2024-06-08 19:19:27,P2P,209.0,Saturday,upi
U228134,2024-06-08 19:20:02,P2P,85.0,Saturday,upi
U192101,2024-06-08 19:20:31,P2M,469.0,Saturday,upi
U49224,2024-06-08 19:25:30,P2P,670.0,Saturday,upi
U199834,2024-06-08 19:27:17,P2M,1937.0,Saturday,upi
U195848,2024-06-08 19:27:35,P2P,594.0,Saturday,upi
U214766,2024-06-08 19:27:43,Bill Payment,302.0,Saturday,upi
U41370,2024-06-08 19:30:09,P2M,226.0,Saturday,upi
U235353,2024-06-08 19:32:15,P2P,805.0,Saturday,upi
U106665,2024-06-08 19:34:50,P2P,474.0,Saturday,upi
U172222,2024-06-08 19:35:48,P2M,1024.0,Saturday,upi
U74756,2024-06-08 19:36:05,P2P,3629.0,Saturday,upi
U162371,2024-06-08 19:37:03,P2M,815.0,Saturday,upi
